"Investigation.Type","Event.Date","Location","Country","Latitude","Longitude","Injury.Severity","Aircraft.damage","Total.Fatal.Injuries","Total.Serious.Injuries","Total.Minor.Injuries","Total.Uninjured"
"Accident","6/3/03","MONTPELIER, VA","United States","37.787777","-77.720278","Fatal(2)","Substantial",2,NA,NA,NA
"Accident","6/3/03","Gettysburg, SD","United States","44.998333","-100.211944","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","6/5/03","PASCO, WA","United States","46.466667","-119.033333","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","6/6/03","Los Angeles, CA","United States","34.069167","-118.351111","Fatal(5)","Destroyed",5,7,NA,NA
"Accident","6/6/03","Sidnaw, MI","United States","46.501389","-88.7","Fatal(1)","Destroyed",1,1,NA,NA
"Accident","6/7/03","Salt Lake City, UT","United States","40.723889","-111.720556","Fatal(1)","Destroyed",1,NA,1,1
"Accident","6/7/03","Sheboygan, WI","United States","43.769445","-87.851944","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","6/8/03","SANDPOINT, ID","United States","48.426389","-116.421389","Fatal(1)","Substantial",1,1,NA,NA
"Accident","6/8/03","BATTLEBORO, NC","United States","36.001944","-77.683611","Fatal(3)","Substantial",3,NA,NA,NA
"Accident","6/9/03","Santa Nella, CA","United States","37.046111","-121.258611","Fatal(1)","Destroyed",1,1,NA,NA
"Accident","6/11/03","ELSANOR, AL","United States","30.516667","-87.6","Fatal(2)","Substantial",2,NA,NA,NA
"Accident","6/11/03","Angleton, TX","United States","29.108611","-95.461944","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","6/12/03","ATLANTA, ID","United States","43.800278","-115.133333","Fatal(2)","Substantial",2,NA,NA,NA
"Accident","6/12/03","Pittsfield, ME","United States","44.776389","-69.383056","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","6/12/03","Carthage, MS","United States","32.687222","-89.686666","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","6/13/03","Porterville, CA","United States","36.029723","-119.062778","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","6/14/03","DOVER, TN","United States","36.404167","-88.015833","Fatal(2)","Substantial",2,NA,NA,NA
"Accident","6/14/03","Gladewater, TX","United States","32.525834","-94.978334","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","6/15/03","JEANNETTE, PA","United States","40.379723","-79.607222","Fatal(4)","Substantial",4,1,NA,NA
"Accident","6/15/03","Volcano, HI","United States","19.316667","-155.066667","Fatal(4)","Destroyed",4,NA,NA,NA
"Accident","6/16/03","Yelm, WA","United States","46.923611","-112.547222","Fatal(1)","Destroyed",1,1,NA,NA
"Accident","6/16/03","NewPhiladelphia, OH","United States","46.464444","-81.440277","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","6/16/03","Augusta, GA","United States","33.369723","-81.964444","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","6/17/03","Deerfield Beach, FL","United States","26.3","-80.05","Fatal(5)","Destroyed",5,NA,NA,NA
"Accident","6/17/03","Deerfield Beach, FL","United States","26.3","-80.05","Fatal(5)","Destroyed",5,NA,NA,NA
"Accident","6/19/03","SCOTTSBORO, AL","United States","34.690277","-86.022778","Fatal(2)","Substantial",2,1,1,NA
"Accident","6/19/03","Tyringham, MA","United States","42.2575","-73.2275","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","6/19/03","Valyermo, CA","United States","34.41","-117.808056","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","6/20/03","GRANTS PASS, OR","United States","42.499722","-123.376945","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","6/21/03","Cushing, OK","United States","35.935833","-96.779167","Fatal(1)","Destroyed",1,2,2,1
"Accident","6/22/03","ROCKVALE, TN","United States","35.766945","-86.558056","Fatal(3)","Substantial",3,NA,NA,NA
"Accident","6/24/03","La Junta, CO","United States","38.049444","-103.485833","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","6/25/03","SKAGWAY, AK","United States","59.585555","-135.166945","Fatal(2)","Substantial",2,NA,NA,NA
"Accident","6/25/03","Dexter, MO","United States","36.7775","-89.941111","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","6/25/03","Coleta, IL","United States","41.908333","-89.803333","Fatal(3)","Destroyed",3,NA,NA,NA
"Accident","6/25/03","Boonville, MO","United States","38.778056","-92.695833","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","6/25/03","ANCHOR POINT, AK","United States","59.765278","-152.050833","Fatal(3)","Destroyed",3,NA,NA,NA
"Accident","6/26/03","NEWBERG, OR","United States","45.323611","-123.054444","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","6/26/03","N. FORT MYERS, FL","United States","26.744722","-81.935","Fatal(2)","Substantial",2,1,1,NA
"Accident","6/26/03","Harned, KY","United States","37.733056","-86.396389","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","6/28/03","VAIL, WA","United States","46.856944","-122.6575","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","6/28/03","Fort Collins, CO","United States","40.587777","-105.040833","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","6/28/03","Ellicott, CO","United States","38.872778","-104.411667","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","6/30/03","Gadsden, AL","United States","33.9725","-86.088889","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","7/2/03","MEMPHIS, TN","United States","35.027778","-89.973889","Fatal(2)","Substantial",2,2,NA,NA
"Accident","7/3/03","Lincoln, AL","United States","33.612778","-86.117778","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","7/3/03","Sitka, AK","United States","57.097777","-135.368889","Fatal(5)","Destroyed",5,NA,NA,NA
"Accident","7/4/03","EAST WENATCHEE, WA","United States","47.453333","-120.273056","Fatal(1)","Substantial",1,1,1,NA
"Accident","7/4/03","TRUCKEE, CA","United States","39.316667","-120.133333","Fatal(1)","Substantial",1,1,NA,NA
"Accident","7/4/03","Yellow Pine, ID","United States","44.852222","-115.501111","Fatal(3)","Destroyed",3,NA,NA,NA
"Accident","7/4/03","Saugus, CA","United States","34.533056","-118.424445","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","7/5/03","Middlesboro, KY","United States","36.625834","-83.679445","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","7/5/03","Tomah, WI","United States","45.939444","-90.578056","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","7/7/03","MONTAUK, NY","United States","41.079445","-71.911111","Fatal(3)","Substantial",3,NA,NA,NA
"Accident","7/8/03","McKinney, TX","United States","33.214167","-96.747777","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","7/8/03","Schaumburg, IL","United States","41.989722","-88.110833","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","7/9/03","McAllen, TX","United States","26.181111","-98.247777","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","7/10/03","Cheyenne, WY","United States","41.150833","-104.801944","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","7/11/03","ENGLISH BAY, AK","United States","59.353611","-151.930834","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","7/13/03","Gustavus, AK","United States","58.431111","-135.7125","Fatal(4)","Destroyed",4,NA,1,1
"Accident","7/14/03","Morgan, UT","United States","41.018611","-111.651944","Fatal(1)","Destroyed",1,1,NA,NA
"Accident","7/16/03","Winsted, MN","United States","44.95","-94.066945","Fatal(1)","Destroyed",1,1,NA,NA
"Accident","7/17/03","White Bird, ID","United States","45.733611","-116.385277","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","7/17/03","Quakertown, PA","United States","40.375834","-75.390277","Fatal(1)","Destroyed",1,1,NA,NA
"Accident","7/18/03","Isle, MN","United States","46.159722","-93.461389","Fatal(1)","Destroyed",1,NA,3,NA
"Accident","7/19/03","ROCK HILL, NY","United States","41.6375","-74.595555","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","7/19/03","Steamboat Sprng, CO","United States","40.335277","-106.688055","Fatal(3)","Destroyed",3,NA,NA,NA
"Accident","7/20/03","Lakeland, FL","United States","27.719445","-81.610278","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","7/20/03","Tehachapi, CA","United States","35.101111","-118.434723","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","7/21/03","Jackson, MN","United States","43.650278","-94.969167","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","7/22/03","Tulalip, WA","United States","48.074167","-122.301944","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","7/22/03","Pittston, PA","United States","41.315833","-75.735277","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","7/23/03","Waialeale,Kauai, HI","United States","22.070278","-159.495","Fatal(5)","Destroyed",5,NA,NA,NA
"Accident","7/25/03","Keller, WA","United States","48.121945","-118.748889","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","7/26/03","Whiteriver, AZ","United States","33.885833","-109.675278","Fatal(2)","Destroyed",2,2,NA,NA
"Accident","7/26/03","Blanding, UT","United States","37.568889","-109.483333","Fatal(4)","Destroyed",4,NA,NA,NA
"Accident","7/27/03","Aberdeen, SD","United States","45.448889","-98.418611","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","7/28/03","HOOD RIVER, OR","United States","45.677223","-121.536111","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","7/28/03","ODESSA, FL","United States","28.188055","-82.625556","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","7/31/03","NORTH BALTIMORE, OH","United States","41.175","-83.683333","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","8/2/03","GALION, OH","United States","40.735277","-82.718611","Fatal(2)","Destroyed",2,2,NA,NA
"Accident","8/2/03","Elbow Lake, MN","United States","45.986111","-95.991944","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","8/3/03","Peru, IN","United States","40.733611","-86.1","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","8/4/03","Groton, CT","United States","41.337777","-72.053611","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","8/4/03","Yellowstone Nat, WY","United States","44.525278","-110.834166","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","8/5/03","Antonito, CO","United States","37.390277","-106.617778","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","8/5/03","Clarkfield, MN","United States","44.86","-95.792777","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","8/6/03","PLEASANTVILLE, PA","United States","40.1525","-78.694166","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","8/8/03","Bishop, CA","United States","37.3775","-118.363611","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","8/8/03","FACTORYVILLE, PA","United States","41.591111","-75.751111","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","8/8/03","Topeka, KS","United States","39.158889","-95.61","Fatal(1)","Destroyed",1,2,NA,NA
"Accident","8/8/03","SKAGWAY, AK","United States","59.466945","-135.311389","Fatal(3)","Destroyed",3,NA,NA,NA
"Accident","8/13/03","E.I. 276, LA","United States","28.425","-91.45","Fatal(3)","Substantial",3,1,1,NA
"Accident","8/13/03","Sparta, MI","United States","43.161944","-85.658333","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","8/16/03","GREENWATER, WA","United States","47.021667","-121.529723","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","8/16/03","Willmar, MN","United States","44.9925","-95.1625","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","8/17/03","BARROW, AK","United States","70.9825","-158.083333","Fatal(2)","Substantial",2,NA,NA,NA
"Accident","8/17/03","Rome, GA","United States","34.2725","-85.043889","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","8/17/03","Tuckasegee, NC","United States","35.236111","-83.016389","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","8/19/03","Breckenridge, MI","United States","43.393611","-84.502222","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","8/21/03","Clearwater, FL","United States","27.986389","-82.761111","Fatal(2)","Destroyed",2,1,NA,NA
"Accident","8/22/03","Lake Elmo, MN","United States","44.953333","-92.883333","Fatal(3)","Destroyed",3,1,NA,NA
"Accident","8/22/03","Lake Elmo, MN","United States","44.953333","-92.883333","Fatal(3)","Destroyed",3,1,NA,NA
"Accident","8/24/03","Forest Hill, MD","United States","39.585","-76.391389","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","8/25/03","Encinitas, CA","United States","32.815556","-117.139444","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","8/26/03","Warm Lake, ID","United States","44.669167","-115.674445","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","8/26/03","Yarmouth, MA","United States","41.609722","-70.255556","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","8/28/03","Tracy, CA","United States","37.679167","-121.299722","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","8/28/03","Grand Marais, MN","United States","47.838333","-90.383056","Fatal(2)","Destroyed",2,2,NA,NA
"Accident","8/30/03","GERLACH, NV","United States","40.743333","-119.213333","Fatal(1)","Substantial",1,3,NA,NA
"Accident","8/31/03","Kingsport, TN","United States","36.475","-82.407222","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","8/31/03","Hilton Head Is, SC","United States","32.235277","-80.6875","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","9/1/03","Uniondale, IN","United States","40.867223","-85.688611","Fatal(3)","Destroyed",3,1,1,NA
"Accident","9/2/03","Carefree, AZ","United States","33.818056","-111.897777","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","9/2/03","Chickaloon, AK","United States","61.817223","-147.634444","Fatal(3)","Destroyed",3,NA,NA,NA
"Accident","9/4/03","POLSON, MT","United States","47.666667","-114.216667","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","9/6/03","New Braunfels, TX","United States","29.685","-98.034722","Fatal(2)","Destroyed",2,1,NA,NA
"Accident","9/6/03","Winder, GA","United States","33.996111","-83.670556","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","9/7/03","COLFAX, WI","United States","45.025556","-91.599444","Fatal(1)","Substantial",1,1,NA,NA
"Accident","9/12/03","Norfolk, VA","United States","36.894444","-76.201111","Fatal(1)","Minor",1,NA,NA,41
"Accident","9/12/03","Farwell, TX","United States","34.430834","-103.079167","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","9/13/03","MONTICELLO, GA","United States","33.330278","-83.749722","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","9/13/03","Challis, ID","United States","44.645277","-114.862778","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","9/14/03","GREENVILLE, ME","United States","45.508611","-69.4125","Fatal(3)","Substantial",3,NA,1,NA
"Accident","9/14/03","","United States","27.093333","-79.886666","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","9/15/03","Escondido, CA","United States","33.183333","-117","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","9/15/03","New Orleans, LA","United States","30.042222","-90.028056","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","9/16/03","Stone Mountain, GA","United States","33.801667","-84.135277","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","9/18/03","PERRY, GA","United States","32.485833","-83.734722","Fatal(1)","Substantial",1,1,NA,NA
"Accident","9/19/03","LONE PINE, CA","United States","36.589444","-118.023334","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","9/19/03","Del Rio, TX","United States","29.352222","-100.916667","Fatal(1)","Destroyed",1,1,NA,NA
"Accident","9/20/03","GrandCanyonWest, AZ","United States","35.985","-113.793333","Fatal(7)","Destroyed",7,NA,NA,NA
"Accident","9/20/03","Beaumont, TX","United States","30.111667","-94.252222","Fatal(3)","Destroyed",3,NA,NA,NA
"Accident","9/21/03","Greer, AZ","United States","33.905556","-109.562222","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","9/23/03","NANTUCKET, MA","United States","41.248333","-70.064722","Fatal(1)","Substantial",1,1,NA,NA
"Accident","9/25/03","Three Oaks, MI","United States","41.819723","-86.5975","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","9/25/03","Fort Pierce, FL","United States","27.495","-80.368056","Fatal(2)","Destroyed",2,NA,1,NA
"Accident","9/27/03","Bardstown, KY","United States","37.821111","-85.496389","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","9/27/03","Concord, MA","United States","42.4925","-71.3525","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","9/27/03","Fontana, CA","United States","34.166667","-117.4","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","9/29/03","Belen, NM","United States","34.636666","-106.845","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","10/1/03","SAINT MARYS, GA","United States","30.757778","-81.562222","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","10/1/03","Corona, CA","United States","33.946111","-117.578056","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","10/3/03","HOLLY RIDGE, NC","United States","34.481111","-77.584166","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","10/3/03","East Highlands, CA","United States","34.138611","-117.095","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","10/3/03","Teasdale, UT","United States","38.116667","-111.429445","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","10/3/03","Orange City, IA","United States","42.990277","-96.062778","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","10/4/03","Grantsville, UT","United States","40.628611","-112.942222","Fatal(2)","Destroyed",2,2,NA,NA
"Accident","10/6/03","Van, TX","United States","32.478611","-95.638611","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","10/7/03","Warrenton, VA","United States","38.586944","-77.711111","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","10/9/03","Chinook, MT","United States","48.510278","-109.274167","Fatal(2)","Destroyed",2,1,NA,NA
"Accident","10/10/03","W. Cameron 509, GM","United States","28.418334","-93.019167","Fatal(3)","Destroyed",3,NA,NA,NA
"Accident","10/12/03","CHESWOLD, DE","United States","39.218334","-75.596389","Fatal(1)","Substantial",1,1,NA,NA
"Accident","10/12/03","Queen Anne, MD","United States","38.930834","-76.000833","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","10/13/03","CORDESVILLE, SC","United States","33.160833","-79.835","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","10/14/03","SWISSHOME, OR","United States","44.0625","-123.8","Fatal(2)","Substantial",2,NA,NA,NA
"Accident","10/16/03","WAX, KY","United States","37.333056","-86.123056","Fatal(2)","Substantial",2,NA,NA,NA
"Accident","10/18/03","FENTON, MI","United States","42.8075","-83.773611","Fatal(1)","Substantial",1,1,NA,NA
"Accident","10/18/03","Scappoose, OR","United States","45.776389","-122.85","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","10/18/03","Houston, TX","United States","29.612222","-95.164722","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","10/19/03","Mesquite, NV","United States","36.843611","-114.049166","Fatal(2)","Destroyed",2,NA,NA,NA
"Accident","10/19/03","Ponder, TX","United States","33.191666","-97.325278","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","10/20/03","Seaside, OR","United States","46","-123.903611","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","10/20/03","Knoxville, TN","United States","35.885555","-83.9575","Fatal(1)","Destroyed",1,1,NA,NA
"Accident","10/21/03","BROOKVILLE, OH","United States","39.8625","-84.433056","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","10/21/03","OLIVE BRANCH, MS","United States","34.978334","-89.453333","Fatal(1)","Substantial",1,NA,NA,NA
"Accident","10/21/03","Balm, FL","United States","27.769723","-82.285555","Fatal(2)","Destroyed",2,1,NA,NA
"Accident","10/22/03","Spencer, TN","United States","35.701944","-85.397222","Fatal(1)","Destroyed",1,NA,NA,NA
"Accident","10/26/03","Spartanburg, SC","United States","34.900278","-81.968889","Fatal(1)","Destroyed",1,NA,NA,NA
